x	y	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
131	-202	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
103	-149	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
137	-218	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
96	-173	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
147	-221	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
95	-193	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
160	-209	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
167	-190	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
95	-206	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
169	-170	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
100	-191	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
162	-148	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
105	-177	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
148	-136	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
116	-178	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
133	-136	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
127	-193	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
115	-142	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
134	-209	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
101	-158	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
141	-223	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
97	-181	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
153	-221	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
96	-199	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
163	-204	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
93	-206	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
167	-184	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
94	-201	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
166	-161	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
99	-184	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
156	-142	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
105	-174	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
141	-133	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
116	-180	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
125	-134	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
127	-194	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
107	-142	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
132	-211	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
96	-161	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
141	-221	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
95	-184	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
155	-214	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
94	-199	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
165	-196	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
93	-205	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
169	-177	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
97	-197	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
166	-155	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
103	-181	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
153	-138	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
109	-174	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
137	-133	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
121	-183	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
120	-135	
